2407 4 1 1.209867
4807 4 2 2.063629
9609 4 4 3.692672
19213 4 8 7.480785
28817 4 12 13.360786
38421 4 16 18.491903
57629 4 24 29.053366 
76837 4 32 41.313763
115253  4 48 64.440857
153669 4 64 97.886940
172877 4 72 119.832214
