408 64 1 39.995125
751 64 2 47.05615
1437 64 4 44.160484
2809 64 8 40.941658
4181 64 12 34.897171
5553 64 16 36.940144
8297 64 24 44.908600
11041 64 32 41.904877
16529 64 48 42.520615
22017 64 64 45.602249
24761 64 72 47.748421
