2428 16 1 1.044123
4819 16 2 1.344946
9621 16 4 1.992815
19225 16 8 3.312714
28829 16 16 5.826118
57641 16 24 9.549130
76849 16 32 13.439587
115265 16 48 22.455521
153681 16 64 34.889294
172889 16 72 41.666889
