349 4 1 46.938488
691 4 2 44.964020
1377 4 4 42.614658
2749 4 8 33.200970
4121 4 12 31.780771
5493 4 16 29.569483
8237 4 24 28.235508
10981 4 32 25.814812
16469 4 48 24.977650
21957 4 64 22.479000
24701 4 72 23.174625
