72 72 4.274563
72 72 4.290387
72 72 4.080643
72 72 4.373764
72 72 4.223429
72 72 4.211900
72 72 4.188339
72 72 4.185577
72 72 4.327803
72 72 4.339367
72 144 4.276647
72 144 4.503978
72 144 4.037408
72 144 4.309666
72 144 4.011052
72 144 4.009184
72 144 4.255706
72 144 3.936988
72 144 4.385268
72 144 4.205633
72 216 4.264432
72 216 4.726113
72 216 4.455999
72 216 4.585835
72 216 4.375055
72 216 4.453330
72 216 4.689151
72 216 4.365783
72 216 4.284923
72 216 4.404037
72 288 4.226949
72 288 3.990299
72 288 4.130872
72 288 4.076935
72 288 4.290310
72 288 4.228212
72 288 3.985097
72 288 4.226879
72 288 4.019256
72 288 4.345521
72 576 4.328383
72 576 4.512315
72 576 4.059811
72 576 4.092509
72 576 4.285241
72 576 4.265127
72 576 4.113007
72 576 4.795314
72 576 4.706444
72 576 3.844480
72 1152 3.969283
72 1152 4.526147
72 1152 4.154075
72 1152 3.716237
72 1152 4.238164
72 1152 3.979927
72 1152 3.864310
72 1152 4.603939
72 1152 4.923540
72 1152 3.594292
72 2592 4.349558
72 2592 4.239450
72 2592 4.800961
72 2592 4.595399
72 2592 4.204946
72 2592 4.787589
72 2592 4.394240
72 2592 4.105757
72 2592 4.859787
72 2592 5.795140
72 5184 4.339504
72 5184 4.485432
72 5184 4.959124
72 5184 4.771939
72 5184 4.609624
72 5184 4.310581
72 5184 4.774767
72 5184 4.500291
72 5184 4.381860
72 5184 4.629145
72 10368 0.157321
72 10368 0.091962
72 10368 0.087338
72 10368 0.088312
72 10368 0.329963
72 10368 0.092565
72 10368 0.457284
72 10368 0.074799
72 10368 0.135957
72 10368 0.091033
