1 72 1000000 1127408 13.678975
1 72 1000000 1038182 14.491352
1 72 1000000 1195127 13.634957
1 72 1000000 1038187 13.698159
1 72 1000000 1253456 14.950065
1 72 1000000 1204005 32.630909
2 72 1000000 1124802 1569.042566
2 72 1000000 1136568 86.510797
2 72 1000000 1254976 39.749190
2 72 1000000 1069362 44.396388
2 72 1000000 1155240 38.727470
2 72 1000000 1257481 42.228993
2 72 1000000 1038187 1120.358759
2 72 1000000 1209827 42.655533
2 72 1000000 1250364 42.615327
2 72 1000000 1161989 47.131615
2 72 1000000 1038452 80.714206
2 72 1000000 1130401 52.624899
2 72 1000000 1258570 53.523075
2 72 1000000 1164777 1188.973409
2 72 1000000 1135207 44.496700
2 72 1000000 1253312 55.878260
2 72 1000000 1148010 53.984832
2 72 1000000 1250897 54.436745
2 72 1000000 1161640 39.455281
2 72 1000000 1179177 40.680141
2 72 1000000 1122518 50.205208
2 72 1000000 1139640 59.609522
2 72 1000000 1261617 51.760990
2 72 1000000 1168840 39.212898
2 72 1000000 1113221 34.077450
2 72 1000000 1109091 45.464730
2 72 1000000 1038182 35.434536
2 72 1000000 1052344 40.079047
2 72 1000000 1038546 40.912823
2 72 1000000 1038546 1312.171756
2 72 1000000 1038551 29.460236
2 72 1000000 1089569 61.530165
2 72 1000000 1264366 44.492177
2 72 1000000 1038180 34.464580
2 72 1000000 1038544 61.312251
2 72 1000000 1193321 62.860023
2 72 1000000 1249530 1313.690274
2 72 1000000 1140183 1391.435617
2 72 1000000 1038546 33.997084
2 72 1000000 1249695 33.513203
2 72 1000000 1038180 37.633775
2 72 1000000 1038546 62.477215
2 72 1000000 1255397 59.683280
2 72 1000000 1259754 39.503022
2 72 1000000 1122629 29.445059
2 72 1000000 1103896 43.074826
2 72 1000000 1183822 48.258686
2 72 1000000 1038546 41.994130
2 72 1000000 1252266 38.006507
2 72 1000000 1038546 49.455810
2 72 1000000 1262401 39.461029
2 72 1000000 1193821 45.854468
2 72 1000000 1270138 40.079750
2 72 1000000 1143218 45.881418
2 72 1000000 1262700 1059.639439
2 72 1000000 1038187 45.072009
2 72 1000000 1074520 32.241201
2 72 1000000 1249496 1377.604601
2 72 1000000 1084900 44.295376
2 72 1000000 1188529 37.456707
2 72 1000000 1038546 39.302879
2 72 1000000 1155493 42.367990
2 72 1000000 1038546 36.904358
2 72 1000000 1178923 29.154896
2 72 1000000 1156373 69.724744
2 72 1000000 1284431 52.054245
2 72 1000000 1204963 38.165277
2 72 1000000 1259865 41.038470
2 72 1000000 1250288 60.778569
2 72 1000000 1257605 48.098296
2 72 1000000 1259737 66.325271
2 72 1000000 1148665 53.708902
2 72 1000000 1128245 32.484158
2 72 1000000 1038092 46.098506
2 72 1000000 1096881 1233.096235
2 72 1000000 1219456 42.314156
2 72 1000000 1257086 44.572186
2 72 1000000 1253784 1427.744210
2 72 1000000 1063832 1286.391771
2 72 1000000 1091062 60.848775
2 72 1000000 1100042 51.787373
2 72 1000000 1219817 37.974693
2 72 1000000 1091763 35.865524
2 72 1000000 1211878 51.759482
2 72 1000000 1262131 48.393814
2 72 1000000 1118012 60.733723
2 72 1000000 1262715 45.179671
2 72 1000000 1038546 29.721432
2 72 1000000 1238975 30.344682
2 72 1000000 1038452 39.326913
2 72 1000000 1246211 40.125176
2 72 1000000 1088712 43.722765
2 72 1000000 1260685 81.742342
2 72 1000000 1191743 40.811931
2 72 1000000 1246673 34.253843
2 72 1000000 1111348 49.085118
2 72 1000000 1207590 45.997733
2 72 1000000 1208845 48.890866
2 72 1000000 1217923 37.829057
2 72 1000000 1093922 44.183615
3 72 1000000 1250637 92.440697
3 72 1000000 1256766 91.743453
3 72 1000000 1099651 1133.143617
3 72 1000000 1087699 69.547572
3 72 1000000 1150701 65.478359
3 72 1000000 1145956 96.679515
3 72 1000000 1128782 70.995081
3 72 1000000 1216390 81.022685
3 72 1000000 1259825 1294.669793
3 72 1000000 1038187 88.949184
3 72 1000000 1101863 83.235437
3 72 1000000 1038544 74.910292
3 72 1000000 1090890 74.318491
3 72 1000000 1179224 70.694258
3 72 1000000 1038551 1248.376863
3 72 1000000 1093909 85.968989
3 72 1000000 1198806 80.840558
3 72 1000000 1285903 66.441141
3 72 1000000 1210887 89.815606
3 72 1000000 1209223 96.821552
3 72 1000000 1113480 96.229321
3 72 1000000 1263528 1519.810404
3 72 1000000 1137440 78.639517
3 72 1000000 1096035 71.642999
3 72 1000000 1252457 77.374871
3 72 1000000 1038544 78.493134
3 72 1000000 1193197 73.402632
3 72 1000000 1260724 103.162196
3 72 1000000 1097961 88.397277
3 72 1000000 1160739 83.778168
3 72 1000000 1146604 86.455402
3 72 1000000 1038182 81.631729
3 72 1000000 1115117 88.443570
3 72 1000000 1209101 67.653793
3 72 1000000 1038182 80.980140
3 72 1000000 1181190 1128.940864
3 72 1000000 1088966 1214.439872
3 72 1000000 1215811 1754.261345
3 72 1000000 1104718 101.305747
3 72 1000000 1038546 98.416292
3 72 1000000 1161614 74.022560
3 72 1000000 1038182 1147.263665
3 72 1000000 1038182 79.322087
3 72 1000000 1123997 1639.060523
3 72 1000000 1095699 96.894685
3 72 1000000 1136501 91.391170
3 72 1000000 1038544 70.461748
3 72 1000000 1106452 74.066723
3 72 1000000 1156024 84.994566
3 72 1000000 1038182 1312.253469
3 72 1000000 1038551 74.094199
3 72 1000000 1156376 1507.536221
3 72 1000000 1077561 1232.164305
3 72 1000000 1065026 81.798848
3 72 1000000 1038187 78.642091
3 72 1000000 1267265 109.080586
3 72 1000000 1103318 85.649690
3 72 1000000 1090064 69.226953
3 72 1000000 1255127 1238.857872
3 72 1000000 1087967 97.500518
3 72 1000000 1163290 71.908474
3 72 1000000 1154999 89.255946
3 72 1000000 1038546 71.745805
3 72 1000000 1038187 103.230129
3 72 1000000 1253916 76.459300
3 72 1000000 1282612 71.877149
3 72 1000000 1260180 75.140356
3 72 1000000 1127737 92.605723
3 72 1000000 1093008 69.845114
3 72 1000000 1174140 69.885561
3 72 1000000 1038180 1250.302588
3 72 1000000 1097848 82.420500
3 72 1000000 1247664 106.610233
3 72 1000000 1125680 88.607245
3 72 1000000 1067818 83.941761
3 72 1000000 1134456 82.036218
3 72 1000000 1150852 69.930562
3 72 1000000 1038185 71.687614
3 72 1000000 1106505 77.601700
3 72 1000000 1038546 92.006186
3 72 1000000 1112901 74.785049
3 72 1000000 1160210 89.049520
3 72 1000000 1083060 80.422297
3 72 1000000 1283034 95.095064
3 72 1000000 1250211 98.186228
3 72 1000000 1113147 65.218558
3 72 1000000 1074555 88.150123
3 72 1000000 1095579 101.882070
3 72 1000000 1083589 1218.445844
3 72 1000000 1218251 82.773632
3 72 1000000 1070342 75.282820
3 72 1000000 1077280 80.749450
3 72 1000000 1206816 84.288619
3 72 1000000 1118264 70.464922
3 72 1000000 1174268 1410.987111
3 72 1000000 1103208 1582.612030
3 72 1000000 1200786 99.021012
3 72 1000000 1153212 81.232737
3 72 1000000 1213582 72.677693
3 72 1000000 1286783 97.049000
4 72 1000000 1132449 86.426333
4 72 1000000 1261178 74.383841
4 72 1000000 1088061 1251.463008
4 72 1000000 1098919 83.276000
4 72 1000000 1038795 83.264857
4 72 1000000 1038187 80.463679
4 72 1000000 1151243 78.171834
4 72 1000000 1085586 76.746998
4 72 1000000 1038546 85.238942
4 72 1000000 1262656 77.444337
4 72 1000000 1038544 80.207471
4 72 1000000 1038546 80.029855
4 72 1000000 1260749 86.221090
4 72 1000000 1079380 85.475730
4 72 1000000 1038549 98.080365
4 72 1000000 1289790 88.315704
4 72 1000000 1262801 76.078988
4 72 1000000 1258397 93.513514
4 72 1000000 1205088 92.043837
4 72 1000000 1038182 84.696366
4 72 1000000 1258347 79.579212
4 72 1000000 1038182 71.949729
4 72 1000000 1255616 92.324858
4 72 1000000 1232616 76.365436
4 72 1000000 1261040 74.545454
4 72 1000000 1038182 75.057833
4 72 1000000 1073131 79.737770
4 72 1000000 1256101 84.845756
4 72 1000000 1171048 77.077186
4 72 1000000 1255014 92.699769
4 72 1000000 1214234 79.543624
4 72 1000000 1090040 1238.453637
4 72 1000000 1038797 80.521589
4 72 1000000 1038795 83.884235
4 72 1000000 1038546 78.284240
4 72 1000000 1257717 88.432398
4 72 1000000 1198275 100.392886
4 72 1000000 1260024 84.563787
4 72 1000000 1262951 77.847854
4 72 1000000 1202142 86.648224
4 72 1000000 1302218 81.319605
4 72 1000000 1188438 78.155506
4 72 1000000 1257002 76.063024
4 72 1000000 1243702 96.585192
4 72 1000000 1134438 76.912031
4 72 1000000 1184783 1402.956069
4 72 1000000 1048806 73.231688
4 72 1000000 1038551 82.542057
4 72 1000000 1038544 76.403701
4 72 1000000 1112348 96.702468
4 72 1000000 1178814 94.533962
4 72 1000000 1038546 73.885877
4 72 1000000 1046213 94.168245
4 72 1000000 1114223 94.611424
4 72 1000000 1107029 80.632867
4 72 1000000 1257266 80.455673
4 72 1000000 1183975 87.028309
4 72 1000000 1187184 91.275322
4 72 1000000 1038551 81.296791
4 72 1000000 1139286 85.156674
4 72 1000000 1087520 83.165685
4 72 1000000 1179828 77.319659
4 72 1000000 1266514 79.373595
4 72 1000000 1038546 80.825175
4 72 1000000 1144239 76.750208
4 72 1000000 1098671 83.816554
4 72 1000000 1161011 79.311108
4 72 1000000 1190493 86.275712
4 72 1000000 1217929 84.400394
4 72 1000000 1038180 88.484319
4 72 1000000 1204264 75.463716
4 72 1000000 1228912 102.010666
4 72 1000000 1163979 79.983188
4 72 1000000 1038182 83.148956
4 72 1000000 1158676 80.229145
4 72 1000000 1038795 85.764461
4 72 1000000 1177236 95.859201
4 72 1000000 1216454 90.151539
4 72 1000000 1038551 1600.243110
4 72 1000000 1157601 84.122829
4 72 1000000 1209062 74.645329
4 72 1000000 1182585 1248.600683
4 72 1000000 1182420 81.711691
4 72 1000000 1038182 85.707418
4 72 1000000 1179662 78.815918
4 72 1000000 1038182 78.977292
4 72 1000000 1219375 98.571587
4 72 1000000 1038182 92.296101
4 72 1000000 1038546 90.712220
4 72 1000000 1193905 96.996165
4 72 1000000 1070847 81.303909
4 72 1000000 1134397 90.390621
4 72 1000000 1293221 80.035474
4 72 1000000 1261222 94.257334
4 72 1000000 1187240 79.711834
4 72 1000000 1141716 76.760601
4 72 1000000 1185431 85.340989
4 72 1000000 1132183 79.735964
4 72 1000000 1260787 1332.811734
4 72 1000000 1125545 106.644725
