345 1 1 41.993618
688 1 2 54.468765
1374 1 4 51.454903
2746 1 8 39.878120
4118 1 12 35.455112
5490 1 16 32.082298
8234 1 24 28.705748
10978 1 32 24.180801
16466 1 48 25.077747
21954 1 64 24.984695
24698 1 72 24.638210
