72 72 67.322929
72 72 71.018082
72 72 66.812660
72 72 67.851036
72 72 67.855484
72 72 68.267487
72 72 64.527924
72 72 67.729645
72 72 67.109795
72 72 68.751610
144 144 77.110390
144 144 78.109947
144 144 79.458855
144 144 77.546326
144 144 72.366219
144 144 74.250877
144 144 72.028732
144 144 76.734398
144 144 77.826553
144 144 71.283615
216 216 75.498482
216 216 75.591988
216 216 68.257729
216 216 70.388428
216 216 75.064529
216 216 72.038857
216 216 70.453094
216 216 74.431541
216 216 75.695503
216 216 72.448959
288 288 64.994453
288 288 71.159920
288 288 69.861389
288 288 71.026688
288 288 68.392487
288 288 68.596939
288 288 68.847588
288 288 72.681343
288 288 71.742737
288 288 70.013367
