2403 1 1 3.568238
4804 1 2 6.177565
9606 1 4 12.017165
19210 1 8 27.069458
28814 1 12 36.822834
38418 1 16 41.578243
57626 1 24 51.767788
76834 1 32 50.872410
115250 1 48 101.883003
153666 1 64 227.613373
172874 1 72 220.053253
