376 32 1 37.073723
719 32 2 46.035706
1405 32 4 41.604637
2777 32 8 35.841919
4149 32 12 33.809933
5521 32 16 37.218857
8265 32 24 35.539848
11009 32 32 38.241383
16497 32 48 38.911964
21985 32 64 37.486416
24729 32 72 41.523228 

