72 72 0.137868
72 72 0.152101
72 72 0.129508
72 72 0.161794
72 72 0.124847
72 72 0.175875
72 72 0.141151
72 72 0.119968
72 72 0.130321
72 72 0.141869
72 144 0.131117
72 144 0.145060
72 144 0.143952
72 144 0.145460
72 144 0.175709
72 144 0.151507
72 144 0.134265
72 144 0.140260
72 144 0.146235
72 144 0.152814
72 288 0.150281
72 288 0.157266
72 288 0.154243
72 288 0.153828
72 288 0.129846
72 288 0.137119
72 288 0.144872
72 288 0.156044
72 288 0.153005
72 288 0.131960
72 576 0.128554
72 576 0.139300
72 576 0.134472
72 576 0.136685
72 576 0.119619
72 576 0.158689
72 576 0.164566
72 576 0.158045
72 576 0.149543
72 576 0.159455
72 1152 0.135876
72 1152 0.138847
72 1152 0.129492
72 1152 0.136985
72 1152 0.141640
72 1152 0.139326
72 1152 0.126666
72 1152 0.140705
72 1152 0.160799
72 1152 0.147892
72 2592 0.115045
72 2592 0.149885
72 2592 0.129227
72 2592 0.107787
72 2592 0.131929
72 2592 0.122205
72 2592 0.129295
72 2592 0.116247
72 2592 0.131536
72 2592 0.130044
72 5184 0.130110
72 5184 0.188732
72 5184 0.208920
72 5184 0.199086
72 5184 0.188889
72 5184 0.145653
72 5184 0.193491
72 5184 0.157820
72 5184 0.201586
72 5184 0.136436
72 7776 0.238647
72 7776 0.225350
72 7776 0.195228
72 7776 0.189914
72 7776 0.245833
72 7776 0.232103
72 7776 0.245003
72 7776 0.236598
72 7776 0.210933
72 7776 0.215082
72 10368 0.271329
72 10368 0.262719
72 10368 0.255231
72 10368 0.261692
72 10368 0.223452
72 10368 0.226560
72 10368 0.249209
72 10368 0.257129
72 10368 0.244452
72 10368 0.237152
72 20736 0.313690
72 20736 0.316307
72 20736 0.336130
72 20736 0.309861
72 20736 0.291159
72 20736 0.331952
72 20736 0.295979
72 20736 0.300644
72 20736 0.293482
72 20736 0.304596
72 41472 0.436165
72 41472 0.392779
72 41472 0.393723
72 41472 0.409722
72 41472 0.425420
72 41472 0.400220
72 41472 0.392479
72 41472 0.401090
72 41472 0.394107
72 41472 0.400707
72 72000 0.540668
72 72000 0.504474
72 72000 0.544693
72 72000 0.559112
72 72000 0.508042
72 72000 0.517275
72 72000 0.530873
72 72000 0.515896
72 72000 0.532017
72 72000 0.537412
