72 72 0.102426
72 72 0.105386
72 72 0.104675
72 72 0.090982
72 72 0.110683
72 72 0.086987
72 72 0.087731
72 72 0.094806
72 72 0.070521
72 72 0.056002
144 144 0.139261
144 144 0.157837
144 144 0.131214
144 144 0.133433
144 144 0.147744
144 144 0.150196
144 144 0.089010
144 144 0.145293
144 144 0.129178
216 216 0.130179
216 216 0.184190
216 216 0.180816
216 216 0.181957
216 216 0.172842
216 216 0.170570
216 216 0.173108
216 216 0.073829
216 216 0.220063
216 216 0.070493
288 288 0.190041
288 288 0.257781
288 288 0.220439
288 288 0.171529
288 288 0.116043
288 288 0.232879
288 288 0.205239
288 288 0.230254
288 288 0.189597
288 288 0.303999
