416 72 1 35.357182
759 72 2 50.822277
1445 72 4 47.909157
2817 72 8 41.380161
4189 72 12 39.458111
5561 72 16 41.799568
8305 72 24 42.064796
11049 72 32 47.220829
16537 72 48 44.677074
22025 72 64 44.792637
24769 72 72 49.032978
