72 72 4.044371
72 72 4.528893
72 72 4.437449
72 72 4.661120
72 72 4.715871
72 72 4.043520
72 72 4.235741
72 72 4.381592
72 72 4.009098
72 72 4.719145
72 144 4.568644
72 144 4.195611
72 144 4.454560
72 144 4.623159
72 144 4.687748
72 144 4.287119
72 144 3.896118
72 144 3.982653
72 144 4.008963
72 144 4.084014
72 216 4.561014
72 216 4.204826
72 216 4.194833
72 216 4.510282
72 216 4.396946
72 216 5.312235
72 216 4.584432
72 216 4.115978
72 216 4.378876
72 216 4.401078
72 288 4.312830
72 288 4.627614
72 288 4.024631
72 288 4.127137
72 288 4.604008
72 288 4.708508
72 288 4.528348
72 288 4.596102
72 288 4.104130
72 288 4.385538
72 576 4.074637
72 576 4.464847
72 576 3.974673
72 576 4.457680
72 576 3.971422
72 576 4.316894
72 576 4.405214
72 576 4.529131
72 576 4.328986
72 576 4.731672
72 1152 3.647008
72 1152 4.053625
72 1152 3.395580
72 1152 4.315125
72 1152 4.005001
72 1152 4.058982
72 1152 3.765293
72 1152 3.960818
72 1152 3.987274
72 1152 3.617351
72 2592 4.622819
72 2592 4.672578
72 2592 4.518562
72 2592 4.644271
72 2592 4.938529
72 2592 4.619706
72 2592 4.357353
72 2592 5.296437
72 2592 4.320466
72 2592 4.230132
72 5184 4.666343
72 5184 4.319356
72 5184 4.758394
72 5184 4.781471
72 5184 4.213345
72 5184 4.116050
72 5184 4.661278
72 5184 4.609280
72 5184 4.353353
72 5184 5.000535
72 10368 0.093410
72 10368 0.109367
72 10368 0.313908
72 10368 0.091959
72 10368 0.406662
72 10368 0.116960
72 10368 0.110059
72 10368 0.113113
72 10368 0.089657
72 10368 0.106084
