352 8 1 33.244732
695 8 2 43.823757
1381 8 4 39.715435
2753 8 8 33.792980
4125 8 12 31.726992
5497 8 16 30.953485
8241 8 24 28.723345
10985 8 32 27.331402
16473 8 48 28.927311
21961 8 64 27.571289
24705 8 72 30.871645
