245923 4797474
350113 1503286
1234095 5546050
828837 2106067
2164850 836801
2123556 1355279
924261 5776725
325171 1063784
559506 3197020
301474 581426
834799 4211062
461939 477189
2915565 4616806
292785 1124244
1000481 2103654
789402 2343268
582634 878512
871113 2277923
923519 4644466
807595 193712
798913 1873485
1714468 300509
297011 3825689
632413 919910
434239 1789277
1023978 520232
1052566 2035523
1254455 4637378
301030 469053
1618696 1780912
279598 534131
1171584 4088483
582486 1957277
826172 6149044
287143 210151
775505 1884091
727153 1792590
1597227 4670268
309956 321048
624578 2286958
861217 2430314
120068 3018954
886574 2072808
3413961 145080
504020 462241
1584438 164356
928944 2702774
310645 1447169
805929 6902273
297944 1059770
1246737 5494186
322561 526655
1047741 2932660
1541725 1984086
571210 2072515
1196129 1192127
472043 492868
1367020 1629803
1749710 1961240
1189287 1879329
369531 1892211
349117 1947467
1884673 2794146
324169 470561
916823 3696389
336743 1383993
225660 2841693
670228 1058671
1107120 1954332
1220778 3433221
292264 521733
1076276 2131406
1107727 196350
1206718 4780955
1138199 6065830
2131576 2481958
572920 2638456
1760849 578394
809521 3359877
272852 534031
268676 1530305
886894 2083149
246065 3793321
284610 531979
623654 1097375
1248527 2196123
425490 544582
553659 2438953
2871165 540677
662867 1850958
563860 2583127
387956 1055760
140909 1598473
831902 4487452
430595 4174445
599119 3999533
289529 1519969
345385 2783273
507914 1958851
1606695 2286222
933991 202686
236645 1521294
286230 1478643
899394 1511260
265259 462560
1617160 3001760
594467 768385
1600432 4592937
4184458 3380379
389428 175063
950409 3360913
388621 228721
417686 2965877
581390 643655
1733176 2267668
822759 4403389
250401 2692593
488371 1165879
253034 2359811
1431348 1588892
1047710 2891111
917820 3756784
1191990 1399259
623685 897925
802310 885564
3188013 193461
826415 5154603
916859 3912896
1612482 1609026
822496 1555065
235738 2401838
889080 4111327
1115323 542085
3170145 927968
1875264 9010728
1433681 1520053
236751 1645057
1170221 5781390
404275 2319504
5127650 4380627
1239815 4521302
1902758 4771813
2230573 882073
643738 1838631
785295 1614141
698320 1625757
855313 6249360
495386 2611897
453721 6696062
418412 1230316
493104 2226138
796382 190001
878453 6553079
744029 484349
1241125 4618102
2019133 448597
2753690 4656153
355090 175727
461452 1947882
1307355 1768289
2813976 4643401
663411 203585
1943543 4771228
1552014 197751
138536 2498316
584660 1376396
728277 2674509
2004012 2576433
137264 2507508
467883 2791212
631422 1650656
1212791 199799
610399 379016
269611 2796112
458073 1859509
1882870 503583
565591 6028649
887898 5537340
807549 1629558
597078 1741958
2319104 1880359
526051 485151
1044973 4900213
583921 201867
1084293 1731955
561107 2261890
1251067 5043009
855512 473945
419371 189028
232008 1960161
926255 4907956
564489 198514
2261771 2118769
470776 3225034
804616 541142
133724 4556690
247158 716978
321564 996169
291392 3077719
533829 2989078
244376 780343
1253298 2854474
1780681 2296364
1332171 2140856
504670 1336061
292077 271491
628655 1726521
800971 5023657
291852 552661
1400148 1330346
238982 1706060
942690 3315040
622521 219306
275904 2038229
1301717 909780
2194143 483372
1639909 1147120
264429 3148893
483264 228686
314663 908537
1257708 5954040
326097 1263734
659407 1687027
130763 3208313
389955 853612
596426 409485
804283 3919404
293987 2645781
567817 1206165
912896 1988253
1905516 347127
548680 783292
1237590 2247223
651605 197149
495317 3599854
584182 183653
604710 1175992
335499 1944542
246523 909247
1877921 3592777
285307 526788
692905 792980
822034 5830594
289138 520298
1237514 2870680
1574390 3875624
619952 2590719
279273 2553960
552618 1833573
1522842 2288859
824157 553134
837492 4508587
1223907 1261049
3142828 1602564
504637 2533923
964073 530493
804807 2240888
566914 2449218
1573120 8353770
419728 1230086
498438 2568783
321116 1572063
1623595 1138239
308905 306603
849742 9116946
2371969 538310
949848 2939466
670406 476200
540345 3314524
229558 887110
1763175 644997
276710 1976441
319186 2775721
552689 2927554
580335 765544
582271 2180019
478506 2208979
404100 1569804
1210491 3443101
255792 1223984
723176 332174
926114 3685173
1210509 874518
280115 1437775
1272512 608879
1038728 1575779
727370 3138511
243657 945728
1613664 8390857
904592 330790
727272 2778534
1875070 3550551
533400 221245
858336 1973573
3417097 3409077
1059291 1359422
352136 174078
423793 1226683
1259965 6735035
300357 463358
353105 1859317
1619981 4836564
899473 1992776
901645 4234820
2017172 2469644
1177184 2160595
2591261 192596
990892 4861374
1803305 192869
1228517 2293050
745052 266578
907463 470548
600630 1726135
488852 5725831
1594092 2610669
570016 1589316
136965 5745834
336397 1454282
271894 2593120
279510 1531278
194634 5566790
1238449 6169233
313472 1206161
249655 2371276
4789705 6410947
420520 472193
1748142 3747206
495980 1639988
760159 533364
1356364 488544
2462987 4606814
871353 259317
1362261 1876692
489917 4665790
137249 3351491
257648 2768922
514370 2112357
1243182 2956559
349139 898382
1647545 5551687
810584 2299455
984663 1525771
1205508 1262383
284175 3403809
302243 1071625
1240525 3394269
307671 568143
530567 1941324
1370231 197569
392559 179150
466399 1541721
587544 9201521
606705 172986
2084631 1054881
1077941 539621
1083000 196979
2383566 2861288
347607 1386984
1641634 5427219
1202857 4418760
251690 176523
1018388 2156180
865074 3490453
2120664 5963088
263396 444849
938951 3055354
262314 339699
660013 966540
405193 1445250
250789 1684267
272234 1444714
519369 337307
995152 549396
304192 1930658
2881039 3314309
1080898 530785
306881 1113248
305995 3150573
616020 190805
902236 3758479
1201119 3765743
236954 459883
3346694 324802
1348634 190460
236031 3472492
1163041 6938167
608921 523387
693931 2828786
282270 3204530
233792 915517
269060 2049066
292462 687907
286373 1058593
132799 5993480
1071657 179048
444862 2377213
1100200 2697370
405199 1711538
1079946 2526816
1209819 3855901
2313999 647801
921141 944724
803692 1244310
889943 2006500
914320 4192919
379197 459802
3001655 4571712
522468 2229840
2928744 4285133
350289 545425
822416 4070898
440221 1625550
294916 1418277
497218 596207
304812 2158134
270928 2167556
764645 1601333
855981 3882277
567387 4037160
843337 325602
903973 8854197
1191130 1234698
389161 2145719
615260 1620922
1642011 296905
449388 696023
564727 4099968
679096 189947
854388 3884204
529731 456535
1508842 4374600
2229194 4903635
544965 168073
268381 770647
617010 2895452
566607 886561
1605804 4081996
913046 4852063
553959 514796
1621438 354481
813416 705194
1484752 540514
1717862 2634051
909271 1306315
855767 2065424
908719 2863440
658740 546894
1365298 2034378
639114 204782
1643586 5823373
241751 479646
614041 2635120
466258 490804
792191 1967335
917750 383320
121316 5062737
685163 2052260
915294 4470942
299395 2420993
748909 540269
1789698 927986
536545 1803899
349898 1577291
927935 7889208
1041853 462795
963381 4447036
280006 1595329
369071 2414061
443692 527792
544808 2505531
660093 2295974
432371 1117482
926625 8623803
524057 171296
292950 2042159
852509 2088130
260016 1455633
824469 4862857
273947 530602
531221 1929380
788292 404613
520808 1176011
307406 1251441
1219313 1836986
1912007 554014
306856 2288784
322399 1994048
849320 477222
300084 505087
659083 685391
950780 3764120
914834 2420146
1041141 1115712
297032 2027825
1596219 5241980
1599772 6060141
1265943 3425350
1717249 683954
636633 742900
458853 2316454
1255440 3668544
307522 483459
1121984 1788476
284162 682322
915467 8136202
911414 658222
744651 1527330
3369823 5710989
616181 528027
696787 2485765
1019034 1869934
1315284 5085422
1246614 5117257
466644 182542
469226 2479235
939396 2032393
1280169 3513022
1254823 5090213
270129 2222658
926259 5813378
1542653 1094356
328582 2514667
632135 1724192
798793 7448342
1234516 2108826
1569087 6142382
864713 391818
1619540 5551485
1617644 3025418
533244 1109953
2595094 2579333
261870 1721989
664207 2008459
253509 1518252
1616605 1340187
838003 6522821
243981 868605
456199 1709976
1546553 9010618
348910 1153302
914770 829741
1256854 1052114
900737 8162818
824059 7585742
279677 532782
294737 1914669
311973 2148562
838609 4605490
1758939 2772562
291521 3479763
556562 529977
930704 6699862
1491003 2982664
1548308 574759
843354 2917590
503945 2214995
2272879 5441687
1476079 5342636
2039324 547795
255185 1948123
1594497 4543656
1597884 5517384
365330 470774
726133 3341990
1143130 4143210
833427 5815395
1765496 1654680
288312 2284639
1572063 2873640
1174728 4232629
267613 459538
1206543 1021126
140862 4547677
240042 1604911
429743 2388049
1191984 1052086
2753700 528855
456797 2088961
300985 1030367
917874 589822
865929 2942388
292273 684288
284477 473995
419023 2443981
1624207 896430
957238 3730087
929664 6003753
256100 515322
999525 2487795
1925770 4900145
552298 474427
599329 2290396
340662 1255739
710859 537599
285115 2877341
1383391 2132481
1347491 1036494
792567 933666
1590528 3803020
2468419 1387264
153115 5629841
239469 547941
1126223 3117484
582645 2006297
1016262 1712623
797752 2442813
873196 1844375
1172268 3104772
1397312 314368
277613 1785888
5343260 1832533
1936190 5578200
403129 1042718
1007091 2213496
982162 298041
1238050 4042906
1402990 2288509
1065346 1258182
153340 5527730
252305 2764856
554371 1929730
509233 1565518
1624824 2652221
482744 1331069
584497 7574532
545449 176930
583207 1654573
1079617 2225688
2396672 2351697
942948 6614989
575299 861856
1409301 2068850
960655 4805399
1424038 3217512
1219170 980134
1357339 5953297
250672 1309819
453596 4473059
692458 466948
2250518 1854037
1545233 3563908
1596814 3165585
2430442 2822655
834412 547773
868087 1346939
1372075 574763
1412608 525706
1582486 1658870
985245 2072436
925188 6599776
2080566 1038322
363975 889803
297910 615429
134598 5652513
1028404 6802051
641627 1248073
288255 2530323
259735 1666331
473895 2851994
585506 1284799
853945 3905406
1149531 202246
257497 1979925
133019 4920861
258263 1381734
1055238 1237462
1297615 4857771
1632525 7898896
1675328 4680858
283405 185008
298600 2789788
1082765 2280726
1281601 8214700
318225 3075557
330131 1305224
377829 341292
711306 1516213
1888424 5834966
1813497 1519140
1224334 2186611
1630866 5374377
1267371 188314
1080049 2201983
1607441 6623794
562639 841811
919570 3642237
1259052 1404278
469509 1413300
1430199 2766663
807550 1874518
339188 2083739
933700 5397690
637760 994446
592275 823573
856483 538061
668497 2432504
1203152 6067983
528300 1250454
474631 830363
2046425 360533
844772 3067467
903940 2148166
747677 929393
570720 4015366
921654 2042220
432098 2297826
1059707 2520094
557411 194640
1646773 4359437
763809 2633775
1191958 3630134
981086 3022683
1462244 7952290
714392 1428294
269095 2709621
1831382 759693
789129 902157
965021 4561898
331775 1958035
891552 7317544
983364 1664780
598917 1462952
857750 907249
1677020 9212560
553183 1846811
266465 2183714
1892512 4998873
1879792 3357686
2223380 2439159
1987889 1813843
949158 889420
2963211 4377058
535068 1875890
2117543 246008
2068645 1293686
432589 1404172
952199 1500654
535933 2292736
1706149 692384
2222731 522602
2594239 3057301
549314 1880031
1241198 5649823
579051 2601740
1256116 7925305
566681 1498183
423265 3943830
809288 311926
1178584 1879235
897892 3026781
968904 196371
421404 497724
259958 2293583
328869 954613
1174538 3869694
502713 939332
567091 1051174
1891935 4422860
451472 1112820
1128831 1271778
1250402 5329550
555051 206264
1160379 2322541
1425785 205050
495392 3777300
1759931 1874767
1078208 1591654
1101046 2304416
541117 2283580
915958 3791086
550134 2480424
472941 468729
1919716 5845815
1544755 2289716
928525 7167832
932162 2065212
1220005 3450928
378065 1891877
551244 1931062
1113614 1121869
1698265 3055566
1600058 2302827
1620368 972342
156832 2575359
923385 2158102
628876 530748
142019 3454561
649196 888842
901785 1890382
466973 820191
1144368 2227544
953736 4209489
686256 1940792
1539071 9089764
936363 4636110
366188 2147536
614968 1912628
1938706 195692
515713 1417711
756217 190291
299079 1771890
837219 5932803
1534472 2267055
1561473 4746823
342134 1254074
1538292 2057651
1943766 5923004
858015 4347076
1266385 3728059
388483 2944709
696489 1063173
1020779 3595930
283737 2361445
356474 1561453
889050 2317989
947528 9773327
743940 1616349
1551085 2598360
594478 544112
977509 5006352
1179717 203287
563537 2786033
307767 2560076
2063227 743653
1545338 2844685
603572 4091932
681990 3913217
904895 3373329
362367 970412
979857 1019246
1272261 5207197
284338 1595704
1049748 1950096
824794 7894830
1159243 798338
2038095 551023
3296938 4349646
385985 1874149
308134 1817085
629700 191414
814482 2298803
1373878 2406079
953502 809057
663741 2348969
1253924 3773063
240116 2138999
1164898 3925841
621812 2960747
830387 3431425
746301 188865
826805 6281038
310785 1598166
856835 2673593
2938982 3998378
946865 2619761
550614 195488
1368004 1249917
282704 1573224
874616 2086031
831412 5643663
2342836 3465230
304872 467575
925504 4492400
926538 3398654
894294 8635359
568288 3103786
982734 490928
359249 463802
494427 2802402
391117 2274240
943740 2781437
1617719 4187456
996115 197027
1523332 1817555
447249 1785104
1207627 224328
864846 5673607
628628 2674377
760214 607482
1112114 556892
555405 2104665
922491 907212
2750698 6479709
307141 2363770
1595366 3585223
917560 1050440
767066 2281200
1020035 2954060
2123812 3789500
386822 2052509
1543420 7772889
257245 2195737
569592 2891505
2621432 4349986
497513 2989802
484273 1125302
1012951 1818688
177576 2569203
342226 2080869
168108 3183662
362701 983750
517377 3215841
1003720 1969900
902724 5623941
967294 948881
416299 2480924
1001463 1623597
160589 4593576
418709 764635
405547 970824
1297537 1692046
641579 1976118
1635634 3100835
830577 2255467
901130 2961547
267230 176857
256255 3387078
835368 890769
1227110 4220257
847635 4200431
145519 5613702
605589 189923
516330 2531658
667055 954682
1217976 182710
785099 2442279
968793 1830159
585720 1418833
1192093 4425711
331339 3242901
322106 2646671
665597 1723061
1602504 6195341
260417 2643341
1612468 3785265
316331 2127354
1232761 4202132
804938 1080415
367961 2303932
459914 3730760
2492505 7498907
521364 1594199
1594140 4187344
327703 978355
580923 2156909
1191128 2668852
864446 3828327
575213 178383
2729600 904553
361664 181512
972885 6491278
1195168 177223
377394 1704167
840988 2084990
2990358 4564098
587713 181700
917633 3969037
271500 3409391
856302 6656183
268794 2715785
1064986 832534
2305671 8416037
314929 2280962
242582 2351143
1074725 1245743
2065218 2419146
572644 1628659
858396 2791718
375999 1166012
262876 2334925
1879085 462362
984652 1623296
1428316 195876
922656 2891848
920388 201507
503441 8110277
736130 1376674
286387 1649822
786432 603206
360044 1920770
1144582 163947
257532 1194688
354814 1483025
1399717 1914254
2148368 8330160
1335155 6799447
2175925 4321149
940745 5329839
1458659 3409608
706680 1330509
164589 4462881
1303192 891013
398282 2028616
270754 1955086
870160 2630840
859124 2133442
914293 789849
484026 595185
597444 1708709
443640 547284
