2434 32 1 1.008479
4835 32 2 1.263949
9637 32 4 1.775685
19241 32 8 2.850290
28845 32 12 3.981318
38449 32 16 5.407320
57657 32 24 7.998275
76865 32 32 10.708933
115281 32 48 16.888662
153697 32 64 24.659035
172905 32 72 29.39927
