2444508 160195
1279168 5279847
1591528 3856285
366245 548855
359515 3496142
404911 2480257
340449 2204327
408128 2791329
559352 1877395
322415 2074796
399512 1792556
233533 513133
418693 1127641
1219024 8391553
1226789 2988217
396016 2321894
293942 2696210
337791 1386356
345194 422011
275700 1815155
969613 3315888
285872 574466
971144 3416159
593145 4230550
391189 482230
268944 3305944
337319 1541523
2341615 3302989
1751857 794492
1665460 4155458
484914 2368788
235000 2216006
197958 4209432
357928 469602
1224808 5429459
1163660 2266613
956597 3479180
676975 878779
616768 3531935
333835 490080
432051 1864426
359578 1956641
412072 2362654
292310 2659790
1612017 7734195
455199 225378
326329 2341873
1163420 434800
960827 4724168
1202297 4307302
528623 3117496
677907 490567
319963 719559
290522 1044963
484093 557705
389457 3701813
317019 1720267
313095 1462571
345374 1402733
298715 2438153
405890 3011254
1198750 581110
368951 2694142
387316 408271
286772 2249829
588664 5080983
376076 583582
1653864 8642758
641676 312497
400967 1196290
1343812 1218763
422466 489557
1328595 2539736
381638 464841
651835 1145487
271320 1513004
955281 1885817
1234593 5599406
334410 568523
1039291 1328235
298778 2661757
981794 3656592
380288 502538
616855 747500
1180752 489900
474066 8421728
334494 545363
399756 2655951
657350 306708
1546678 5207547
1327701 219482
365676 211446
423035 875072
347480 1009320
1623491 3337105
377760 570609
1267529 942895
1501477 389087
1238054 2277293
338603 875480
1190709 2584971
3821992 4771974
206024 5365035
551234 122345
314252 104667
235933 1650487
391716 951033
623741 482955
336062 2140686
251728 2231832
337646 2140726
340285 1940964
200575 3193519
527506 551910
634311 1849452
344176 1663110
955915 3743856
617900 4175110
369385 279826
386573 121991
1586523 5530326
2083638 570718
380498 2288924
591220 4136585
355712 2673518
357423 720734
848136 1463528
240567 503419
526050 8412735
551986 6270007
366329 3008766
356226 939031
1976342 6680759
889801 193329
339764 2151640
414695 831074
345176 917961
917565 3199118
392000 374287
973693 7520723
462307 1401282
471496 1911370
1356873 2084172
894391 972358
4100632 2393222
638851 1104986
291123 2055266
309118 903613
860305 517319
995091 3674528
2793225 2006797
396218 2347060
1193127 1047901
1626899 4102619
1127681 217216
408393 2899875
326101 2911379
353225 1201875
1997284 7151863
292388 2066240
346032 1885136
312994 2509266
607395 1346067
1052130 704988
754214 447133
282097 1404236
476874 881515
1719468 1802485
357714 2064512
585860 457254
238432 1109090
280350 1999956
881191 2916896
285549 437601
1560687 339917
339738 2381133
349757 1857083
338760 1467099
867985 205605
360529 771430
319070 817886
439026 324163
301365 980831
484742 923284
907574 2725646
375652 1576201
1319913 1486247
415794 2493662
1098052 601856
879529 11509931
288338 202368
684409 2236309
321616 714713
406650 2514268
292673 1665098
471731 2198762
165987 4522534
345041 2135134
400997 1791377
2157449 4038518
2602580 5367297
1594973 205984
908128 2893786
288477 1012835
815161 2708385
353642 531445
171135 2869710
339646 1934174
1173740 4939402
693014 1051323
502666 2498765
223798 2219896
388342 1731702
412055 718923
349375 1614466
376699 2069886
1080112 3267984
334276 2436233
338943 1415695
345824 2519043
1009805 1920665
375713 2397376
1038805 2329999
610695 2035867
387571 2252003
874438 11190734
340384 1363337
615856 2280340
342206 2017404
490980 4736463
1137969 106448
1615662 4135202
724441 1037112
684901 1057460
484349 239637
703681 273017
648991 1752175
1792431 526607
1824099 1026606
996658 1015072
363500 2698528
343300 333220
249362 1438644
382437 2682962
415261 979117
786943 721639
674188 1018883
351285 2019756
399592 1812629
466482 2367320
293930 603371
1691325 8651395
629408 2007608
554991 1424303
352089 2208833
3761560 4303242
1974203 5881006
1077413 119666
1263415 6163907
901931 4880973
515558 2412474
1649373 630501
298656 2091204
324763 2615009
332552 2077120
1621981 3115983
365225 1540968
320568 1383798
1115640 1270707
782033 854500
1380604 1858029
1252352 3441906
2081549 108826
1110608 212393
398482 4297601
356724 750241
340093 836824
336856 2131923
661624 2958746
414420 1980381
1167208 2197284
1423677 2934199
355839 523104
941780 8492907
414755 210693
484235 188142
394579 1391035
287722 959125
521461 3562266
319013 1017948
815261 3699883
365006 2458483
325168 2296544
356742 1857681
1611763 2982726
576262 2868915
1376610 578243
350374 4005019
327266 588875
1071758 3799370
1959797 3580056
336737 510615
953913 6727418
716723 123537
627435 767893
158801 1625497
358811 713106
313398 829736
220684 915715
274392 742757
874951 444050
832614 473173
440671 595971
892639 7807465
317863 404148
245117 302767
344995 2473016
234652 1457024
696232 862329
1663489 4089426
339266 200055
613972 1657872
1668340 1912758
958431 5934941
312490 587378
1295688 3722274
335749 2097800
676371 1634989
456453 482610
553975 5252920
324742 195109
369127 3591139
371849 518951
573455 4158957
337519 529325
1413895 835729
1555207 644357
1063765 2960609
319780 2314748
1195441 2656017
667046 1179771
2527474 2143293
449183 837695
373581 992517
888022 3077672
335545 384459
359959 3274689
357800 1317839
1260758 4665544
401901 2299630
780187 1589850
366762 2007139
602414 2448188
689008 944480
1621296 5243100
350207 582917
1352773 932837
1371148 446324
1194452 2916714
916277 445052
327833 617647
277285 914567
828459 1524008
335561 1236069
250969 565619
1244513 5385218
696805 219549
1621304 1485835
301636 482231
510758 1714335
256810 1560875
157523 5670378
303699 406841
388261 1837055
355799 1993135
322197 2155383
1012223 1377825
324814 1861682
924921 4417870
611153 1434644
1994387 576520
1291670 5003377
356605 409100
1208818 4645284
1245061 3905851
280515 2017519
549804 966538
525974 2421370
337496 192632
382738 1614443
389761 1971527
529283 659540
376258 3152334
1667884 3801929
346524 555827
978454 3465776
359757 104371
586830 4046192
586275 971936
394928 900589
279594 574431
417261 1019703
380374 764699
890309 4274679
1623790 3907008
344861 1965061
1608299 2689162
355302 482866
410915 2051329
1605527 6908014
466472 141653
292133 2064462
397539 1931577
1297282 1041819
934486 4822880
1618355 5040533
335916 534768
877028 329678
322675 600641
345519 2040652
943304 1477646
339959 2232008
687416 211895
331567 509259
1254880 5501745
404274 593046
395390 3251915
347623 552460
1947436 4091605
