72 72 0.154008
72 72 0.464694
72 72 0.144747
72 72 0.093727
72 72 0.083427
72 72 0.237816
72 72 0.079042
72 72 0.141202
72 72 0.220498
72 72 0.074326
72 144 0.037840
72 144 0.040680
72 144 0.101829
72 144 0.465000
72 144 0.094306
72 144 0.165455
72 144 0.079545
72 144 0.078448
72 144 0.088948
72 144 0.116485
72 216 0.616999
72 216 0.228555
72 216 0.092675
72 216 0.604673
72 216 0.045379
72 216 0.049677
72 216 0.095754
72 216 0.271236
72 216 0.510969
72 216 0.077672
72 288 0.038440
72 288 0.104000
72 288 0.205635
72 288 0.506178
72 288 0.145525
72 288 0.149332
72 288 0.117472
72 288 0.463581
72 288 0.090196
72 288 0.073939
144 144 5.209533
144 144 5.544439
144 144 5.200087
144 144 2.362585
144 144 5.311788
144 144 6.368065
144 144 5.342781
144 144 2.099534
144 144 5.226544
144 144 3.998939
144 288 2.792084
144 288 4.434816
144 288 2.479716
144 288 7.548744
144 288 5.794737
144 288 3.688633
144 288 6.914752
144 288 5.728100
144 288 3.950988
144 288 7.859234
216 216 15.436638
216 216 23.401447
216 216 28.328859
216 216 20.183805
216 216 11.302215
216 216 14.827633
216 216 16.379337
216 216 12.822960
216 216 14.826664
216 216 10.227809
288 288 48.900333
288 288 57.378872
288 288 49.854950
288 288 17.931988
288 288 24.706631
288 288 53.748657
288 288 54.341431
288 288 61.388092
288 288 60.563576
288 288 45.022713
