72 72 9.236869
72 72 8.763182
72 72 9.478360
72 72 9.028019
72 72 9.594219
72 72 9.358364
72 72 10.136269
72 72 10.061145
72 72 9.117945
72 72 10.005990
144 144 13.168439
144 144 14.401245
144 144 12.527502
144 144 12.537863
144 144 10.499821
144 144 12.138412
144 144 11.249469
144 144 12.037387
144 144 11.676430
144 144 11.800491
216 216 13.112446
216 216 11.986032
216 216 13.935960
216 216 18.450935
216 216 12.829136
216 216 14.327506
216 216 17.060148
216 216 12.665797
216 216 18.029043
216 216 14.401979
288 288 17.611263
288 288 25.338341
288 288 18.226534
288 288 22.691050
288 288 13.874854
288 288 19.070948
288 288 20.949621
288 288 34.419746
288 288 19.509460
288 288 33.666805
