4632 1773 257
7336 1936 248
1024 1078 82
1064 771 77
6576 822 75
1133 843 82
699 799 75
5818 768 86
728 918 78
990 999 75
697 788 78
804 1133 75
737 834 78
1061 8372 80
4983 840 68
1056 801 75
667 978 80
5884 784 80
671 953 75
1015 916 75
656 943 84
1224 818 77
698 1016 75
1494 796 112
946 822 84
1092 6274 86
720 1072 84
6240 826 56
808 972 86
1102 810 112
5546 931 75
1061 974 80
683 922 78
1059 909 68
852 935 86
1040 813 77
668 954 75
5969 918 75
704 6804 68
1062 943 73
4894 897 82
1037 930 78
676 945 80
940 935 79
823 962 80
1012 855 77
705 954 81
829 755 82
676 912 75
1158 828 96
5390 824 60
1268 7472 86
704 998 58
6378 872 60
760 940 84
1142 816 84
670 930 71
1202 824 84
658 928 73
1010 943 75
5360 930 80
1038 803 75
722 905 75
5548 755 80
674 6524 75
1044 968 75
672 918 73
1137 1004 75
676 943 78
1024 960 80
829 813 78
996 1041 80
666 828 76
5665 912 84
675 1020 73
1164 824 72
6232 1046 88
1080 6060 82
756 802 82
1098 784 82
862 1058 78
1106 924 84
666 755 78
5705 901 75
670 901 80
1227 916 82
5285 953 75
1058 901 75
676 899 75
696 6387 90
774 968 75
1021 832 77
680 945 73
878 826 73
700 1093 73
1013 943 73
5159 916 82
935 1148 75
670 922 66
5303 928 83
731 977 75
1138 954 86
742 7436 86
1360 794 82
812 762 70
1078 742 72
5594 828 70
1074 970 86
702 780 82
5488 941 78
728 865 80
943 876 68
6220 790 95
1139 795 73
672 807 78
1115 6534 78
866 1050 71
1093 795 80
690 1010 80
4683 761 80
700 868 75
1094 924 82
5336 801 80
1021 939 77
692 960 73
985 987 75
851 947 75
1022 774 82
661 6024 73
1232 958 82
724 936 84
1014 984 84
5478 912 84
1480 866 72
746 904 70
6134 798 86
704 899 80
996 920 82
726 776 73
810 918 75
725 870 75
1074 6066 77
5434 872 79
1051 745 73
663 926 70
5217 809 75
671 922 75
1020 813 80
675 922 82
1100 853 78
723 922 80
1031 924 71
800 911 80
952 5946 75
669 922 76
6511 999 82
853 1020 75
1069 947 82
6339 987 86
1005 954 77
732 947 73
964 987 82
778 952 81
1035 922 77
662 956 73
6248 847 73
699 5637 80
1087 934 75
6948 1022 75
1035 891 77
672 761 75
1028 753 77
920 797 75
1006 935 77
724 776 73
805 947 78
676 1037 75
1079 803 90
5332 811 80
1078 5863 78
723 1049 75
6195 981 101
699 932 73
1075 10078 71
730 972 86
1286 894 88
694 1022 82
1064 1012 72
6624 970 78
990 1024 84
750 914 70
7468 928 82
710 5942 80
1016 1012 77
660 797 73
1284 815 77
701 826 73
1057 809 75
853 794 77
1034 805 82
687 951 78
6993 796 77
691 911 80
1001 924 75
5531 868 99
958 6944 77
713 1004 73
1074 933 75
812 997 81
1005 1085 75
656 1126 73
7218 1194 82
838 1028 82
976 960 86
5522 986 86
990 897 80
672 941 75
669 8702 95
771 853 73
947 997 82
674 807 86
898 858 78
715 797 73
1101 782 73
5390 813 86
1482 924 80
665 913 73
5600 901 75
726 899 73
997 945 82
720 6476 75
1615 1016 77
722 931 75
934 918 68
6503 981 70
1058 933 75
667 845 78
9029 937 73
746 749 75
947 914 82
7383 755 81
1046 922 75
659 914 75
1017 6708 75
804 1029 80
987 962 73
717 807 80
15341 951 77
669 903 73
1123 809 82
5115 945 86
1019 909 71
673 968 75
1009 926 78
815 977 75
1077 926 77
720 6024 80
874 908 78
721 801 78
1081 849 78
8553 1036 73
1092 884 86
784 1024 84
6910 950 86
796 1030 84
1088 1008 72
704 926 72
888 884 86
738 1033 84
956 24823 77
6161 1010 80
1167 830 73
665 851 75
6364 824 91
724 757 80
978 1031 80
669 749 88
1138 991 77
719 757 68
1032 951 78
854 962 80
1056 9376 78
654 970 80
6191 761 73
778 1027 78
989 945 77
6148 1054 77
1040 898 82
752 900 82
1014 834 80
784 776 76
968 878 88
667 774 77
6142 874 75
714 6823 73
1062 887 80
5498 786 75
945 859 66
662 954 73
1000 895 82
892 868 78
992 704 75
699 899 95
858 835 82
657 868 73
936 876 95
5230 889 78
1020 5702 68
654 939 75
6043 878 97
757 880 66
1067 761 82
671 874 75
1123 884 84
699 805 71
1059 947 70
5801 722 80
995 715 77
690 767 75
6078 830 79
740 7504 78
928 949 77
677 757 75
1114 828 82
664 859 80
923 847 80
885 881 78
1043 759 75
703 874 78
5964 872 79
736 713 80
978 893 80
6740 707 81
924 8042 75
732 1002 75
940 799 75
825 872 84
1003 865 82
660 908 71
5805 768 75
665 855 73
919 894 75
6344 984 82
1034 880 84
752 718 82
1112 6828 84
822 886 72
946 890 96
702 724 94
854 863 84
686 811 78
1049 780 75
5791 732 75
915 864 75
668 853 71
5741 912 77
688 709 75
946 847 77
708 8169 82
1115 964 77
663 960 78
921 868 80
5411 803 66
988 872 77
671 722 80
5490 874 75
703 755 75
1004 870 82
5226 700 75
1230 1068 82
734 994 84
1118 8986 84
782 898 84
1316 854 86
756 728 82
5498 891 80
790 868 73
1082 767 77
5199 851 75
1002 749 73
723 738 73
1307 807 83
885 790 73
968 803 80
719 7916 78
876 962 75
734 860 80
1011 790 80
6067 757 82
976 934 82
710 884 73
6201 870 82
717 761 68
926 859 78
680 770 75
811 966 82
677 983 75
935 8636 75
5404 983 81
1044 742 80
710 818 78
5551 713 75
671 734 80
936 865 82
654 667 79
1110 951 82
716 885 80
922 849 78
773 876 75
1039 41720 75
667 14799 78
5635 910 80
772 799 75
924 981 80
5790 847 75
953 895 82
661 899 80
1058 895 75
764 872 81
982 805 84
789 889 75
5864 769 78
731 851 75
1011 11504 68
5651 905 80
1011 759 80
670 942 70
1102 760 88
864 860 84
988 976 74
720 768 82
898 868 86
702 788 84
1066 756 84
5178 803 100
976 857 75
728 12150 73
6235 987 88
720 899 75
956 958 82
658 805 80
1054 949 84
654 855 73
936 881 77
5217 834 77
939 845 73
682 791 70
5588 907 73
667 904 80
1031 10927 77
669 991 80
1067 809 80
669 945 73
937 1002 80
882 874 75
999 794 77
758 900 84
7486 752 92
718 810 84
1108 748 84
4876 878 86
1046 782 74
770 12128 82
1060 859 84
823 801 81
915 857 68
667 753 75
5609 876 75
671 723 73
1022 799 75
6695 872 80
1025 853 73
667 1023 75
931 951 75
766 753 80
927 11375 75
722 882 82
848 853 75
683 857 78
954 878 77
6241 884 75
1006 696 73
664 790 73
5087 744 73
676 811 66
1066 955 77
702 853 82
1190 826 77
678 9058 80
980 1039 75
5725 903 75
965 949 82
674 824 73
5954 957 68
738 851 78
1041 715 78
5694 962 82
1278 768 71
702 730 75
1040 759 73
841 709 73
1007 11053 71
695 985 70
6015 853 77
675 861 73
1110 717 82
5658 876 77
1033 711 75
724 920 78
1032 807 80
732 1033 78
1040 1046 77
665 788 75
876 896 77
930 11738 72
962 1048 86
5694 892 82
1050 732 84
722 738 82
12734 898 104
758 898 84
1024 772 82
708 807 73
804 922 80
720 776 79
1041 728 75
5307 851 82
1021 10638 75
682 968 80
6184 727 77
687 935 78
968 956 78
666 748 75
1154 897 82
725 799 75
1012 706 75
801 711 73
1077 851 75
706 763 68
5335 893 75
669 10473 73
1032 807 77
8660 1318 101
1108 956 86
784 850 84
1020 924 82
782 884 78
1046 876 74
659 885 66
7318 872 75
724 707 75
927 793 82
5697 763 77
1020 11876 75
670 989 75
921 830 77
736 688 75
949 805 77
680 742 73
810 845 75
676 766 73
971 820 90
5865 683 80
988 807 73
713 702 73
6908 726 94
696 10519 68
998 897 82
675 686 88
1090 943 94
698 816 75
1032 795 80
5979 811 73
947 803 79
737 738 75
6280 749 75
713 761 75
939 824 77
678 759 68
1026 10670 73
667 943 73
994 830 75
857 821 68
1025 676 82
713 817 75
4679 746 77
669 686 73
1004 813 77
7408 792 77
1013 684 71
707 843 78
1000 682 82
790 10569 84
1016 895 75
693 719 75
6032 824 75
709 853 73
957 828 75
5722 836 88
993 751 68
662 809 68
1094 696 92
794 720 82
1004 856 74
692 764 106
976 11224 70
736 824 84
1028 710 84
5584 778 82
917 874 77
