100000 698977
100000 137394
100000 84536
100000 73966
100000 85422
100000 75087
100000 127711
100000 83844
100000 76796
100000 73720
100000 83712
100000 75492
100000 76996
100000 113233
100000 83034
100000 74497
100000 75910
100000 81924
100000 77123
100000 72496
100000 85443
100000 74612
100000 75283
100000 78545
100000 80437
100000 81234
100000 74352
100000 85349
100000 73928
100000 75135
100000 94390
100000 74351
100000 73056
100000 83561
100000 247649
100000 89818
100000 77136
100000 83044
100000 84132
100000 76106
100000 112375
100000 74932
100000 106141
100000 84763
100000 77964
100000 73734
100000 82288
100000 79471
100000 75011
100000 76634
100000 83540
100000 84889
100000 77280
100000 80648
100000 79862
100000 72837
100000 83205
100000 79352
100000 77663
100000 74426
100000 130747
100000 78520
100000 76874
100000 84322
100000 83552
100000 76700
100000 91238
100000 76354
100000 104103
100000 104953
100000 83294
100000 73370
100000 76423
100000 83538
100000 74560
100000 74069
100000 84895
100000 89278
100000 76416
100000 83294
100000 83787
100000 73527
100000 77895
100000 88084
100000 75846
100000 75296
100000 84774
100000 111761
100000 82646
100000 95176
100000 80552
100000 75366
100000 85016
100000 76086
100000 77934
100000 106393
100000 85725
100000 77401
100000 83743
100000 85539
100000 81999
100000 76780
100000 94041
100000 76786
100000 78123
100000 80071
100000 86900
100000 79693
100000 78518
100000 98873
100000 85750
100000 76214
100000 90971
100000 76506
100000 85301
100000 180709
100000 86353
100000 87546
100000 80433
100000 87737
100000 82252
100000 78300
100000 173519
100000 78391
100000 78859
100000 83578
100000 79442
100000 76038
100000 86967
100000 87011
100000 78608
100000 77550
100000 87204
100000 78321
100000 78363
100000 90628
100000 78614
100000 82850
100000 88506
100000 82315
100000 116938
100000 89704
100000 91718
100000 77470
100000 82616
100000 87381
100000 85207
100000 108472
100000 119422
100000 77136
100000 76947
100000 82558
100000 87874
100000 82591
100000 77886
100000 84402
100000 82516
100000 77763
100000 92918
100000 82305
100000 79304
100000 87821
100000 80502
100000 78244
100000 81046
100000 87308
100000 94279
100000 114794
100000 91330
100000 79928
100000 81916
100000 87052
100000 83636
100000 81152
100000 137901
100000 83026
100000 79245
100000 77870
100000 87494
100000 82204
100000 81637
100000 92220
100000 80042
100000 80767
100000 92084
100000 82367
100000 80629
100000 79047
100000 89744
100000 76864
100000 78974
100000 87789
100000 89815
100000 124301
100000 90172
100000 82721
100000 83496
100000 85332
100000 88228
100000 74907
100000 115556
100000 112950
100000 81069
100000 77075
100000 89976
