100000 656900
100000 107692
100000 70978
100000 70750
100000 71900
100000 72985
100000 70384
100000 70430
100000 70873
100000 69433
100000 72335
100000 69462
100000 69690
100000 70907
100000 69362
100000 69264
100000 73575
100000 120614
100000 73614
100000 71240
100000 74544
100000 73504
100000 70786
100000 69682
100000 69296
100000 70476
100000 96228
100000 66441
100000 67457
100000 67754
100000 68229
100000 69918
100000 72082
100000 69065
100000 66083
100000 68588
100000 74131
100000 69669
100000 69736
100000 67927
100000 68471
100000 68293
100000 67988
100000 67110
100000 69859
100000 68678
100000 69835
100000 68195
100000 69648
100000 121114
100000 73094
100000 69596
100000 70850
100000 70212
100000 68150
100000 68622
100000 70836
100000 98463
100000 66955
100000 71101
100000 68450
100000 69932
100000 71405
100000 70171
100000 70432
100000 70089
100000 66940
100000 68264
100000 67308
100000 69870
100000 68961
100000 77318
100000 70857
100000 69949
100000 67712
100000 68448
100000 69709
100000 68297
100000 69479
100000 70378
100000 79385
100000 72030
100000 69567
100000 68492
100000 69755
100000 71120
100000 71151
100000 68337
100000 68594
100000 68040
100000 72038
100000 70135
100000 69654
100000 68302
100000 70039
100000 71551
100000 68571
100000 71170
100000 69893
100000 69584
100000 68743
100000 67147
100000 69088
100000 70512
100000 69161
100000 73671
100000 72015
100000 72429
100000 71860
100000 70526
100000 72199
100000 72433
100000 70917
100000 109372
100000 72398
100000 73042
100000 71744
100000 72896
100000 71880
100000 70472
100000 72758
100000 73096
100000 99050
100000 76061
100000 74085
100000 74108
100000 71484
100000 72632
100000 73999
100000 75074
100000 71160
100000 71371
100000 71854
100000 73654
100000 77516
100000 72519
100000 72686
100000 73886
100000 73328
100000 72345
100000 72421
100000 69732
100000 70919
100000 72243
100000 121979
100000 72676
100000 72726
100000 72062
100000 71572
100000 73304
100000 76762
100000 73228
100000 104067
100000 71963
100000 70574
100000 71670
100000 80878
100000 72680
100000 72119
100000 68193
100000 66806
100000 66612
100000 68843
100000 67580
100000 67179
100000 67413
100000 69761
100000 67229
100000 67250
100000 67959
100000 67246
100000 66754
100000 68009
100000 69021
100000 75101
100000 78840
100000 70865
100000 67060
100000 70265
100000 71791
100000 67068
100000 67900
100000 71195
100000 67218
100000 67344
100000 67348
100000 67534
100000 67400
100000 71846
100000 67808
100000 73002
100000 68776
100000 68966
100000 66725
100000 67208
100000 68147
100000 67850
100000 67923
100000 71296
100000 66884
100000 68337
100000 68130
100000 66988
100000 68402
100000 66432
100000 68247
100000 73974
100000 67488
100000 75496
100000 103161
100000 72446
100000 68258
100000 68592
100000 68870
100000 72452
100000 70484
100000 67466
100000 69724
100000 96393
100000 68667
100000 68563
100000 68337
100000 71193
100000 68914
100000 67837
100000 67507
100000 67601
100000 68889
100000 69131
100000 68860
100000 112735
100000 64189
100000 65619
100000 64076
100000 67996
100000 65483
100000 64408
100000 64527
100000 68218
100000 63747
100000 64540
100000 315270
100000 70886
100000 66452
100000 66102
100000 65288
